name,type,source,address,grow,lat,lon,Borough,Block,Lot,CD,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthCent,HealthArea,Sanitboro,SanitDistr,SanitSub,Address_2,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,SPDist3,LtdHeight,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptTot,YearBuilt,YearAlter1,YearAlter2,HistDist,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,FIRM07_FLA,PFIRM15_FL,Version,DCPEdited,Latitude,Longitude,Notes,Shape_Leng,Shape_Area
High School M560 - City As School,School Garden,GrowNYC,"16 Clarkson St, New York, NY 10014, USA",Outdoor,"40.7291091","-74.0060997",MN,"581","54","102","67","4006","02","3","10014",E024,"6","15","6400","1","02",1B,16 CLARKSON STREET,M1-5,,,,,,,,,,N,W3,"08","0",C,NYC DEPARTMENT OF EDUCATION,"30000","95116","95116","0","95116","0","0","0","0","0","2","1",5.00000000000,"0","1",150.00000000000,200.00000000000,150.00000000000,200.00000000000,N,"2",N,"5","1",2281500.00000000000,4078800.00000000000,4078800.00000000000,"1911","0","0",,,3.17000000000,0.00000000000,5.00000000000,6.50000000000,"1",1005810054.00000000000,"0","0067","982544","204889",12a,,103 003,"10208",,0.00000000000,,"1",,,21v2,t,40.72904950000,-74.00615530000,,0.00000000000,30825.78349200000
East Side Community School,School Garden,GrowNYC,"420 E 12th St, New York, NY 10009, USA",Outdoor,"40.7290533","-73.98250279999999",MN,"439","17","103","34","3000","01","2","10009",L011,"9","14","6200","1","03",4A,418 EAST 12 STREET,R8B,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"36137","180688","180688","0","0","0","0","0","0","180688","2","1",5.00000000000,"0","3",175.00000000000,206.50000000000,170.00000000000,210.00000000000,N,"1",N,"4","2",2394000.00000000000,9034650.00000000000,9034650.00000000000,"1923","1984","0",,,5.00000000000,4.00000000000,0.00000000000,4.00000000000,"1",1004390017.00000011921,"0","0034","989107","204927",12c,,102 028,"10205",,0.00000000000,,"1",,,21v2,t,40.72915260000,-73.98247580000,,0.00000000000,36938.62405100000
P.O. Michael J. Buczek,School Garden,GrowNYC,"4360 Broadway, New York, NY 10033, USA",Outdoor,"40.8533574","-73.9335421",MN,"2167","29","112","271","3000","06","10","10033",E093,"34","17","210","1","12",3B,4340 BROADWAY,C8-3,R7-2,,,,,,,,,Y,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"89700","109258","109258","0","0","0","0","0","0","109258","2","3",5.00000000000,"0","1",494.25000000000,202.00000000000,200.00000000000,138.00000000000,N,"1",Y,"3","0",2628000.00000000000,21996450.00000000000,21996450.00000000000,"1992","0","0",,,1.22000000000,0.00000000000,2.00000000000,6.50000000000,"1",1021670029.00000000000,"0","0271","1002614","250138",3a,,112 023,"10803",,0.00000000000,,"1",,,21v2,t,40.85322680000,-73.93361850000,,0.00000000000,87688.76964240000
Liberty High School Academy for Newcomers,School Garden,GrowNYC,"250 W 18th St, New York, NY 10011, USA",Outdoor,"40.7418278","-74.00024619999999",MN,"767","68","104","81","2000","02","3","10011",L012,"10","15","5600","1","04",1A,250 WEST 18 STREET,C6-2A,,,,,,,,,,N,W8,"08","0",C,NYC DEPARTMENT OF EDUCATION,"7176","39990","39990","0","0","0","0","0","0","39990","2","1",5.00000000000,"0","1",78.00000000000,92.00000000000,74.00000000000,91.00000000000,N,"3",N,"5","2",981000.00000000000,3838050.00000000000,3838050.00000000000,"1945","1987","1983",,,5.57000000000,6.02000000000,6.00000000000,6.50000000000,"1",1007670067.99999988079,"0","0081","984184","209542",8d,,103 033,"10304",,0.00000000000,,"1",,,21v2,t,40.74182100000,-74.00023820000,,0.00000000000,7170.18658754000
Roosevelt Island,School Garden,GrowNYC,"645 Main St, New York, NY 10044, USA",Outdoor,"40.764146","-73.9483885",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edward A. Reynolds West Side High School,School Garden,GrowNYC,"140 W 102nd St, New York, NY 10025, USA",Outdoor,"40.7971349","-73.9668867",MN,"1855","9","107","189","6002","03","7","10025",E076,"24","16","3210","1","07",5A,140 WEST 102 STREET,R7-2,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"30275","81600","81600","0","0","0","0","0","0","81600","2","1",3.00000000000,"0","1",150.00000000000,201.83000000000,150.00000000000,140.00000000000,N,"0",N,"5","0",1471500.00000000000,14364900.00000000000,14364900.00000000000,"1998","1999","0",,,2.70000000000,3.44000000000,0.00000000000,6.50000000000,"1",1018550009.00000011921,"0","0189","993447","229696",5d,,107S038,"10703",,0.00000000000,,"1",,,21v2,t,40.79713370000,-73.96678310000,,0.00000000000,31261.69521360000
Robert E. Simon,School Garden,GrowNYC,"234 W 109th St, New York, NY 10025, USA",Outdoor,"40.8026474","-73.9660602",MN,"1880","13","107","195","3002","03","7","10025",E076,"24","16","2310","1","07",5B,233 WEST 108 STREET,R8B,,,,,,,,,,N,W1,"08","0",C,NOT ON FILE,"40366","119900","119900","0","0","0","0","0","0","119900","2","1",5.00000000000,"0","2",200.00000000000,201.83000000000,200.00000000000,200.00000000000,N,"3",N,"4","2",1966500.00000000000,5135400.00000000000,5135400.00000000000,"1925","1986","0",,,2.97000000000,4.00000000000,0.00000000000,4.00000000000,"1",1018800013.00000000000,"0","0195","993677","231707",5d,,107S051,"10703",,0.00000000000,,"1",,,21v2,,40.80265310000,-73.96594950000,,0.00000000000,42124.23858580000
Franklin D. Roosevelt,School Garden,GrowNYC,"730 E 12th St, New York, NY 10009, USA",Outdoor,"40.7261446","-73.9750657",MN,"381","38","103","28","4005","01","2","10009",L011,"9","14","6300","1","03",4A,730 EAST 12 STREET,R7-2,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"55549","54656","54656","0","0","0","0","0","0","54656","2","1",3.00000000000,"0","101",269.00000000000,206.50000000000,269.00000000000,200.00000000000,N,"1",N,"3","2",2686500.00000000000,7968150.00000000000,7968150.00000000000,"1954","0","0",,,0.98000000000,3.44000000000,0.00000000000,6.50000000000,"1",1003810038.00000000000,"0","0028","991163","203782",12c,,102 031,"10202",,0.00000000000,,"1","1","1",21v2,t,40.72600850000,-73.97505890000,,0.00000000000,58399.07970040000
Girls Preparatory Charter School of New York,School Garden,GrowNYC,"442 E Houston St, New York, NY 10002, USA",Outdoor,"40.7198989","-73.9773555",MN,"356","100","103","20","3003","01","2","10009",E028,"9","14","7600","1","03",3A,446 AVENUE D,R7-2,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"38333","139000","139000","0","0","0","0","0","0","139000","2","1",5.00000000000,"0","1",194.00000000000,214.00000000000,193.00000000000,206.00000000000,N,"1",Y,"5","0",2403000.00000000000,8136450.00000000000,8136450.00000000000,"1904","1986","0",,,3.63000000000,3.44000000000,0.00000000000,6.50000000000,"1",1003560099.99999988079,"0","0020","990525","201545",12c,,102 015,"10202",,0.00000000000,,"1",,"1",21v2,t,40.71986890000,-73.97736280000,,0.00000000000,39640.37655210000
Lillie D. Blake,School Garden,GrowNYC,"45 E 81st St, New York, NY 10028, USA",Outdoor,"40.7776435","-73.96055009999999",MN,"1493","21","108","142","2000","02","4","10028",E022,"19","13","3600","1","08",3A,1075 MADISON AVENUE,R8B,C5-1,,,,,MP,,,,Y,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"51300","92500","92500","0","0","0","0","0","0","92500","2","1",4.00000000000,"0","1",204.33000000000,300.00000000000,174.00000000000,274.00000000000,N,"1",Y,"3","2",18990000.00000000000,28449450.00000000000,28449450.00000000000,"1952","2009","0",,,1.80000000000,4.00000000000,0.00000000000,4.00000000000,"1",1014930021.00000000000,"0","0142","995212","222616",8c,,108S010,"10513",,0.00000000000,,"1",,,21v2,t,40.77769890000,-73.96041990000,,0.00000000000,53902.56227880000
High School for Law and Public Service,School Garden,GrowNYC,"549 Audubon Ave, New York, NY 10040, USA",Outdoor,"40.8564966","-73.92606219999999",MN,"2160","18","112","277","1000","06","10","10040",L045,"34","17","210","1","12",3A,535 AUDUBON AVENUE,R7-2,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"476775","582919","582919","0","0","0","0","0","0","582919","2","17",4.00000000000,"0","1",900.00000000000,370.00000000000,376.00000000000,246.67000000000,N,"0",Y,"5","0",6659550.00000000000,19796850.00000000000,19796850.00000000000,"1925","1998","0",,,1.22000000000,3.44000000000,0.00000000000,6.50000000000,"1",1021600018.00000000000,"0","0277","1004722","251370",3a,,112 031,"10803",,0.00000000000,,"1",,,21v2,t,40.85660370000,-73.92599490000,,0.00000000000,471417.30548799998
Harbor Heights,School Garden,GrowNYC,"306 Fort Washington Ave, New York, NY 10033, USA",Outdoor,"40.8455807","-73.9394149",MN,"2142","154","112","263","4005","06","10","10033",E067,"33","17","300","1","12",2B,306 FT WASHINGTON AVENUE,R8,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"54350","128343","128343","0","0","0","0","0","0","128343","2","1",5.00000000000,"0","4",198.83000000000,300.08000000000,195.00000000000,150.00000000000,N,"1",N,"3","2",900000.00000000000,11440800.00000000000,11440800.00000000000,"1946","0","0",,,2.36000000000,6.02000000000,0.00000000000,6.50000000000,"1",1021420154.00000000000,"0","0263","1000902","247314",3b,,112 009,"10802",,0.00000000000,,"1",,,21v2,t,40.84547920000,-73.93981400000,,0.00000000000,55059.02910360000
School Garden 131,School Garden,GrowNYC,"100 Hester St, New York, NY 10002, USA",Outdoor,"40.7161943","-73.9933849",MN,"301","3","103","16","3001","02","1","10002",L006,"5","14","7400","1","03",1A,36 FORSYTH STREET,C6-1G,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"85194","196082","196082","0","0","0","0","0","0","196082","2","1",4.00000000000,"0","2",327.00000000000,276.00000000000,295.00000000000,248.00000000000,N,"1",Y,"3","2",6975000.00000000000,28168650.00000000000,28168650.00000000000,"1983","0","0",,,2.30000000000,3.44000000000,6.00000000000,4.80000000000,"1",1003010003.00000000000,"0","0016","986020","200201",12c,,101N050,"10107",,0.00000000000,,"1",,,21v2,t,40.71618200000,-73.99361500000,,0.00000000000,84868.69874789999
Middle School 322,School Garden,GrowNYC,"4600 Broadway, New York, NY 10040, USA",Outdoor,"40.8608344","-73.9300119",MN,"2172","16","112","285","3000","06","10","10040",L036,"34","17","221","1","12",3B,4600 BROADWAY,R7-2,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"54025","150191","150191","0","0","0","0","0","0","150191","2","1",5.00000000000,"0","0",300.00000000000,156.08000000000,135.00000000000,108.00000000000,N,"0",Y,"3","0",1467000.00000000000,17563950.00000000000,17563950.00000000000,"1989","0","0",,,2.78000000000,3.44000000000,0.00000000000,6.50000000000,"1",1021720016.00000000000,"0","0285","1003599","252937",3a,,112 037,"10803",,0.00000000000,,"1",,,21v2,t,40.86090710000,-73.93004990000,,0.00000000000,55034.44740500000
New York French American Charter School,School Garden,GrowNYC,"311 W 120th St, New York, NY 10027, USA",Outdoor,"40.80754","-73.9542362",MN,"1947","23","110","257","2004","03","9","10027",L040,"28","11","8520","1","10",1A,311 WEST 120 STREET,R7A,,,,,,,,,,N,P5,"08","0",,120TH STREET ASSOCIATES LLC,"5046","19326","19326","0","19326","0","0","0","0","0","2","1",5.50000000000,"0","1",50.00000000000,100.92000000000,50.00000000000,35.00000000000,N,"1",N,"5","2",144000.00000000000,744750.00000000000,0.00000000000,"1921","1971","0",,,3.83000000000,4.00000000000,0.00000000000,4.00000000000,"1",1019470022.99999988079,"0","0257","996920","233487",6a,,107N083,"10706",,0.00000000000,,"1",,,21v2,,40.80753460000,-73.95423240000,,0.00000000000,5307.69108642000
Alfred E. Smith,School Garden,GrowNYC,"8 Henry St, New York, NY 10038, USA",Outdoor,"40.7125894","-73.9976565",MN,"279","40","103","27","1007","02","1","10038",E009,"5","14","7800","1","03",1A,2 HENRY STREET,R7-2,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"19178","66860","66860","0","0","0","0","0","0","66860","2","1",5.00000000000,"0","0",192.50000000000,103.08000000000,192.50000000000,100.00000000000,E,"0",Y,"3","2",1471500.00000000000,3775050.00000000000,3775050.00000000000,"1900","1958","2009",,,3.49000000000,3.44000000000,0.00000000000,6.50000000000,"1",1002790040.00000000000,"0","0027","984949","198878",12d,,101S029,"10107",,0.00000000000,,"1",,,21v2,t,40.71255080000,-73.99747860000,,0.00000000000,19716.32827930000
Dos Puentes Elementary School,School Garden,GrowNYC,"185 Wadsworth Ave, New York, NY 10033, USA",Outdoor,"40.8505665","-73.9339155",MN,"2165","26","112","271","2001","06","10","10033",L045,"34","17","210","1","12",2A,185 WADSWORTH AVENUE,R7-2,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"27600","83087","83087","0","0","0","0","0","0","83087","2","1",5.00000000000,"0","3",184.67000000000,150.00000000000,142.00000000000,141.00000000000,E,"2",N,"3","2",351450.00000000000,2964150.00000000000,2964150.00000000000,"1905","1986","0",,,3.01000000000,3.44000000000,0.00000000000,6.50000000000,"1",1021650026.00000000000,"0","0271","1002518","249167",3a,,112 023,"10803",,0.00000000000,,"1",,,21v2,t,40.85056190000,-73.93396820000,,0.00000000000,30202.63588070000
William T. Harris,School Garden,GrowNYC,"320 W 21st St, New York, NY 10011, USA",Outdoor,"40.744296","-74.0006788",MN,"744","24","104","89","1000","02","3","10011",L012,"10","15","5600","1","04",1B,315 WEST 20 STREET,R7B,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"27600","89802","89802","0","89802","0","0","0","0","0","2","1",5.00000000000,"0","3",150.00000000000,184.00000000000,150.00000000000,178.00000000000,N,"3",N,"4","2",2956500.00000000000,5948100.00000000000,5948100.00000000000,"1925","0","0",,,3.25000000000,3.00000000000,0.00000000000,3.00000000000,"1",1007440024.00000000000,"0","0089","984043","210404",8d,Y,103 038,"10303",,0.00000000000,,"1",,,21v2,t,40.74418690000,-74.00074700000,,0.00000000000,28396.05971220000
Alfred E. Smith,School Garden,GrowNYC,"163 W 97th St, New York, NY 10025, USA",Outdoor,"40.7948887","-73.9684479",MN,"1852","99","107","185","2000","03","7","10025",L022,"24","16","3210","1","07",4A,163 WEST 97 STREET,R7-2,,,,C1-5,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF PARKS AND RECREATION,"118034","850231","850231","0","0","0","0","0","0","850231","2","2",3.00000000000,"0","2",244.25000000000,685.00000000000,169.00000000000,339.00000000000,N,"1",Y,"4","2",3870000.00000000000,39896100.00000000000,39896100.00000000000,"1957","0","0",,,7.20000000000,3.44000000000,0.00000000000,6.50000000000,"1",1018520099.00000000000,"0","0185","992970","228982",5d,,107S037,"10703",,0.00000000000,,"1",,,21v2,t,40.79517440000,-73.96850680000,,0.00000000000,140641.75401100001
The Richard Rodgers School of The Arts and Technology,School Garden,GrowNYC,"132 W 89th St, New York, NY 10024, USA",Outdoor,"40.788883","-73.9724552",MN,"1219","47","107","173","3001","03","6","10024",E074,"24","16","3220","1","07",3A,122 WEST 89 STREET,R7-2,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF PARKS AND RECREATION,"25167","74700","74700","0","0","0","0","0","0","74700","2","1",5.00000000000,"0","0",250.00000000000,100.67000000000,212.00000000000,68.50000000000,N,"0",N,"5","2",4036500.00000000000,5884200.00000000000,5884200.00000000000,"1899","0","0",,INDIVIDUAL LANDMARK,2.97000000000,3.44000000000,0.00000000000,6.50000000000,"1",1012190046.99999988079,"0","0173","991848","226705",5d,,107S022,"10409",,0.00000000000,,"1",,,21v2,t,40.78892570000,-73.97256160000,,0.00000000000,25336.31703210000
Professor Juan Bosch Public School,School Garden,GrowNYC,"12 Ellwood St, New York, NY 10040, USA",Outdoor,"40.859308","-73.9282207",MN,"2171","36","112","283","4002","06","10","10040",L036,"34","17","221","1","12",3B,12 ELLWOOD STREET,R7-2,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"13000","45960","45960","0","0","0","0","0","0","45960","2","1",5.00000000000,"0","1",65.00000000000,200.00000000000,65.00000000000,200.00000000000,N,"0",N,"3","0",217800.00000000000,6003900.00000000000,6003900.00000000000,"2000","0","0",,,3.54000000000,3.44000000000,0.00000000000,6.50000000000,"1",1021710035.99999988079,"0","0283","1004082","252329",3a,,112 038,"10803",,0.00000000000,,"1",,,21v2,t,40.85923730000,-73.92830560000,,0.00000000000,13681.47422230000
School Garden 189,School Garden,GrowNYC,"2580 Amsterdam Ave, New York, NY 10040, USA",Outdoor,"40.8531056","-73.9279452",MN,"2159","51","112","277","1003","06","10","10040",L045,"34","17","210","1","12",3A,2580 AMSTERDAM AVENUE,R7-2,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"54000","131863","131863","0","0","0","0","0","0","131863","2","2",5.00000000000,"0","3",200.08000000000,270.00000000000,196.00000000000,307.00000000000,N,"1",N,"3","2",1061100.00000000000,12120300.00000000000,12120300.00000000000,"1922","1998","1998",,,2.44000000000,3.44000000000,0.00000000000,6.50000000000,"1",1021590051.00000000000,"0","0277","1004154","250072",3a,,112 026,"10803",,0.00000000000,,"1",,,21v2,t,40.85304230000,-73.92805200000,,0.00000000000,54239.09318350000
John B. Russwurm,School Garden,GrowNYC,"2230 5th Ave, New York, NY 10037, USA",Outdoor,"40.8133503","-73.9377732",MN,"1733","17","110","212","2001","05","9","10037",E059,"32","11","1300","1","10",3B,2230 5 AVENUE,R7-2,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF PARKS AND RECREATION,"104411","100200","100200","0","0","0","0","0","0","100200","2","2",2.00000000000,"0","2",199.83000000000,523.75000000000,195.00000000000,167.00000000000,N,"1",N,"3","1",1341000.00000000000,5341950.00000000000,5341950.00000000000,"1956","1985","0",,,0.96000000000,3.44000000000,0.00000000000,6.50000000000,"1",1017330017.00000011921,"0","0212","1001315","235675",6a,,111S017,"10607",,0.00000000000,,"1",,,21v2,t,40.81353270000,-73.93835090000,,0.00000000000,110331.44141699999
Charrette School,School Garden,GrowNYC,"490 Hudson St, New York, NY 10014, USA",Outdoor,"40.7326766","-74.0059122",MN,"585","41","102","73","3001","02","3","10014",E024,"6","15","6400","1","02",2B,488 HUDSON STREET,R6,C1-6,,,,,,,,,Y,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"33125","71305","71305","0","0","71305","0","0","0","0","2","1",5.00000000000,"0","2",114.00000000000,148.00000000000,114.00000000000,148.00000000000,N,"2",Y,"3","2",2689200.00000000000,6440400.00000000000,6440400.00000000000,"1916","1988","2013",Greenwich Village Historic District,,2.15000000000,2.43000000000,0.00000000000,4.80000000000,"1",1005850041.00000011921,"0","0073","982595","206185",12a,,103 004,"10208",,0.00000000000,,"1",,,21v2,t,40.73260670000,-74.00597160000,,0.00000000000,24002.25068160000
The Peck Slip School,School Garden,GrowNYC,"52 Chambers St, New York, NY 10007, USA",Outdoor,"40.7134071","-74.00552569999999",MN,"122","1","101","31","1021","02","1","10007",E006,"1","15","7700","1","01",1R,52 CHAMBERS STREET,PARK,,,,,,,,,,N,O2,"05","0",C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,"400000","144016","144016","0","144016","0","0","0","0","0","2","2",2.00000000000,"0","1",824.00000000000,616.00000000000,215.00000000000,105.00000000000,N,"0",Y,"5","0",14603400.00000000000,22314600.00000000000,22314600.00000000000,"1914","2012","2001",African Burial Ground & The Commons Historic District,INDIVIDUAL AND INTERIOR LANDMARK,0.36000000000,0.00000000000,0.00000000000,0.00000000000,"1",1001220001.00000011921,"0","0031","982543","198970",12b,,101S020,"10104",,0.00000000000,,"1",,,21v2,t,40.71280320000,-74.00615740000,,0.00000000000,410763.08818500000
The 47 American Sign Language & English Lower School,School Garden,GrowNYC,"225 E 23rd St, New York, NY 10010, USA",Outdoor,"40.7382717","-73.9814394",MN,"904","24","106","64","1000","02","2","10010",E016,"13","14","5900","1","06",1B,225 EAST 23 STREET,C2-8A,R8B,C1-9A,,,,TA,,,,Y,W1,"08","0",C,NYC EDUCATIONAL CONSTRUCTION FUND,"43634","28876","28876","0","0","0","0","0","0","28876","2","1",6.00000000000,"0","1",123.42000000000,170.75000000000,122.00000000000,197.00000000000,N,"0",Y,"3","0",1669050.00000000000,2785050.00000000000,2785050.00000000000,"1925","2010","0",,,0.66000000000,10.00000000000,2.00000000000,10.00000000000,"1",1009040024.00000000000,"0","0064","989416","208326",8d,,104 007,"10308",,0.00000000000,,"1",,,21v2,t,40.73848180000,-73.98135830000,,0.00000000000,44369.15466250000
Hamilton Heights School,School Garden,GrowNYC,"1750 Amsterdam Ave, New York, NY 10031, USA",Outdoor,"40.8266666","-73.94764649999999",MN,"2078","19","109","233","3001","06","7","10031",L023,"30","17","620","1","09",3B,1740 AMSTERDAM AVENUE,R7A,,,,C1-4,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"69942","140169","140169","0","140169","0","0","0","0","0","2","1",3.00000000000,"0","1",350.00000000000,199.67000000000,90.83000000000,99.83000000000,N,"0",Y,"5","0",981000.00000000000,12064050.00000000000,12064050.00000000000,"1969","1992","0",,,2.00000000000,4.00000000000,0.00000000000,4.00000000000,"1",1020780019.00000000000,"0","0233","998752","240403",6a,Y,111N048,"10710",,0.00000000000,,"1",,,21v2,t,40.82651430000,-73.94759980000,,0.00000000000,71202.31056640000
Paula Hedbavny School,School Garden,GrowNYC,"421 W 219th St, New York, NY 10034, USA",Outdoor,"40.8714909","-73.9122076",MN,"2215","827","112","299","2002","06","10","10034",L036,"34","17","110","1","12",4A,409 WEST 219 STREET,M1-5,,,,,,IN,,,,N,W1,"08","0",P,CEE GEE INWOOD LLC,"15000","20000","20000","0","0","0","0","0","0","20000","2","2",2.00000000000,"0","1",100.00000000000,200.00000000000,100.00000000000,100.00000000000,N,"0",Y,"5","0",202500.00000000000,977850.00000000000,0.00000000000,"2003","0","0",,,1.33000000000,0.00000000000,5.00000000000,6.50000000000,"1",1022150827.00000000000,"0","0299","1008573","256817",1b,Y,112 078,"10804",,0.00000000000,,"1",,,21v2,,40.87154420000,-73.91205400000,,0.00000000000,15143.42393640000
Pedro Albizu Campos,School Garden,GrowNYC,"499 W 133rd St, New York, NY 10027, USA",Outdoor,"40.81775520000001","-73.9524683",MN,"1971","1","109","213.03","1000","05","9","10031",E080,"26","16","1100","1","09",2B,499 WEST 133 STREET,R7A,,,,C1-4,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"40000","107745","107745","0","0","0","0","0","0","107745","2","1",4.00000000000,"0","1",200.08000000000,200.00000000000,162.00000000000,187.00000000000,N,"1",Y,"3","0",846000.00000000000,6958350.00000000000,6958350.00000000000,"1962","1968","0",,,2.69000000000,4.00000000000,0.00000000000,4.00000000000,"1",1019710001.00000011921,"0","021303","997403","237198",6a,,111S013,"10707",,0.00000000000,,"1",,,21v2,t,40.81771960000,-73.95248040000,,0.00000000000,40705.75548350000
School of the Future High School,School Garden,GrowNYC,"127 E 22nd St, New York, NY 10010, USA",Outdoor,"40.7391109","-73.9853486",MN,"878","16","105","68","2001","02","2","10010",E014,"13","14","5300","1","06",1B,12 LEXINGTON AVENUE,R9A,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"7582","79727","79727","0","0","79727","0","0","0","0","2","1",10.00000000000,"0","1",99.33000000000,75.00000000000,99.00000000000,75.00000000000,N,"0",Y,"3","2",1264500.00000000000,3159000.00000000000,3159000.00000000000,"1917","0","0",,,10.52000000000,7.52000000000,0.00000000000,7.50000000000,"1",1008780016.00000000000,"0","0068","988317","208559",8d,,104 005,"10307",,0.00000000000,,"1",,,21v2,t,40.73912190000,-73.98532390000,,0.00000000000,8165.35212473000
Stuyvesant High School,School Garden,GrowNYC,"345 Chambers St, New York, NY 10282, USA",Outdoor,"40.7181492","-74.0137623",MN,"16","215","101","317.03","1000","02","1","10282",L010,"1","15","8900","1","01",1A,345 CHAMBERS STREET,BPC,,,,,,BPC,,,,N,W1,"08","0",O,NYC DEPARTMENT OF EDUCATION,"60085","450000","450000","0","0","0","0","0","0","450000","2","1",10.00000000000,"0","1",371.69000000000,245.91000000000,371.69000000000,245.91000000000,N,"0",Y,"3","0",11340000.00000000000,64052100.00000000000,64052100.00000000000,"1989","0","0",,,7.49000000000,0.00000000000,0.00000000000,0.00000000000,"1",1000160214.99999988079,"0","031703","980413","200867",12a,,101S094,"10101",,1000160003.00000000000,05/10/1995,"1","1","1",21v2,t,40.71800940000,-74.01384170000,,0.00000000000,68034.05362390002
Mickey Mantle School,School Garden,GrowNYC,"466 West End Ave, New York, NY 10024, USA",Outdoor,"40.7863232","-73.9792839",MN,"1230","1","107","171","2002","03","6","10024",E074,"20","16","3400","1","07",3B,460 WEST END AVENUE,R10A,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"15325","48200","48200","0","0","0","0","0","0","48200","2","1",5.00000000000,"0","2",102.17000000000,150.00000000000,96.00000000000,144.00000000000,N,"2",N,"3","1",3514500.00000000000,6621750.00000000000,6621750.00000000000,"1896","1985","0",Riverside-West End Historic District Extension I,INDIVIDUAL LANDMARK,3.15000000000,10.00000000000,0.00000000000,10.00000000000,"1",1012300001.00000011921,"0","0171","990004","225759",5d,,107S014,"10409",,0.00000000000,,"1",,,21v2,t,40.78633060000,-73.97922160000,,0.00000000000,15629.38905440000
Teachers College Community School,School Garden,GrowNYC,"168 Morningside Ave, New York, NY 10027, USA",Outdoor,"40.812531","-73.95354739999999",MN,"1967","24","109","213.03","2003","05","7","10027",E037,"26","16","1100","1","09",2B,168 MORNINGSIDE AVENUE,R7A,M1-5/R7-2,,,,,MX-15,,,,Y,W2,"08","0",P,CHURCH OF ST JOSEPH,"19905","36078","36078","0","0","0","0","0","0","36078","2","2",4.00000000000,"0","2",99.33000000000,150.00000000000,49.00000000000,133.00000000000,N,"2",Y,"3","2",471150.00000000000,2026350.00000000000,2026350.00000000000,"1860","1982","0",,,1.81000000000,4.00000000000,0.00000000000,4.00000000000,"1",1019670024.00000000000,"0","021303","997078","235328",6a,,107N095,"10707",,0.00000000000,,"1",,,21v2,,40.81258740000,-73.95365820000,,0.00000000000,20597.19021090000
