name,type,source,address,grow,lat,lon
School for Global Leaders,School Garden,GrowNYC,"145 Stanton St, New York, NY 10002, USA",Outdoor,40.720088,-73.9860332
Forsyth Satellite Academy,School Garden,GrowNYC,"198 Forsyth St, New York, NY 10002, USA",Outdoor,40.7224446,-73.99039479999999
"New Explorations into Science, Technology and Math High School",School Garden,GrowNYC,"111 Columbia St, New York, NY 10002, USA",Outdoor,40.7197829,-73.9792454
Meyer London,School Garden,GrowNYC,"122 Henry St, New York, NY 10002, USA",Outdoor,40.713057,-73.9916866
Benjamin Altman,School Garden,GrowNYC,"71 Hester St, New York, NY 10002, USA",Outdoor,40.7161122,-73.9909457
Elias Howe,School Garden,GrowNYC,"525 W 44th St, New York, NY 10036, USA",Outdoor,40.7614299,-73.99542509999999
Isador E. Ida Straus,School Garden,GrowNYC,"1700 3rd Ave, New York, NY 10128, USA",Outdoor,40.785013,-73.94998850000002
Ella Baker School,School Garden,GrowNYC,"317 E 67th St, New York, NY 10065, USA",Outdoor,40.7653683,-73.9596962
High School for Environmental Studies,School Garden,GrowNYC,"444 W 56th St, New York, NY 10019, USA",Outdoor,40.7677451,-73.98809920000001
Quest to Learn,School Garden,GrowNYC,"351 W 18th St, New York, NY 10011, USA",Outdoor,40.7432281,-74.002426
Hudson High School of Learning Technologies,School Garden,GrowNYC,"351 W 18th St, New York, NY 10011, USA",Outdoor,40.7432281,-74.002426
New Design High School,School Garden,GrowNYC,"350 Grand St, New York, NY 10002, USA",Outdoor,40.7173452,-73.9892929
Independence High School,School Garden,GrowNYC,"850 10th Ave, New York, NY 10019, USA",Outdoor,40.7678733,-73.988931
Life Sciences Secondary School,School Garden,GrowNYC,"320 E 96th St, New York, NY 10128, USA",Outdoor,40.7832167,-73.9460393
Emily Dickinson,School Garden,GrowNYC,"735 West End Ave, New York, NY 10025, USA",Outdoor,40.7952089,-73.9739578
William Sherman,School Garden,GrowNYC,"160 W 78th St, New York, NY 10024, USA",Outdoor,40.7818845,-73.9779065
The Bloomingdale School,School Garden,GrowNYC,"150 W 105th St, New York, NY 10025, USA",Outdoor,40.7990784,-73.965096
The Locke School of Arts and Engineering (prev The Early Childhood Discovery and Design Magnet School),School Garden,GrowNYC,"20 W 112th St, New York, NY 10026, USA",Outdoor,40.7984949,-73.9498493
Riverside School for Makers and Artists (PS 191),School Garden,GrowNYC,"300 W 61st St, New York, NY 10023, USA",Outdoor,40.7729791,-73.9900749
Wadleigh Secondary School for the Performing & Visual Arts,School Garden,GrowNYC,"215 W 114th St, New York, NY 10026, USA",Outdoor,40.8025744,-73.95414029999999
PS 452,School Garden,GrowNYC,"210 W 61st St, New York, NY 10023, USA",Outdoor,40.7719115,-73.9876838
Manhattan Hunter Science High School,School Garden,GrowNYC,"122 Amsterdam Ave, New York, NY 10023, USA",Outdoor,40.7748463,-73.9856659
Roberto Clemente,School Garden,GrowNYC,"232 E 103rd St, New York, NY 10029, USA",Outdoor,40.7886777,-73.9448453
School of Authors,School Garden,GrowNYC,"1615 Madison Ave, New York, NY 10029, USA",Outdoor,40.7951252,-73.9478762
Jose Celso Barbosa,School Garden,GrowNYC,"508 E 120th St, New York, NY 10035, USA",Outdoor,40.7969061,-73.9299784
Central Park East High School,School Garden,GrowNYC,"1573 Madison Ave, New York, NY 10029, USA",Outdoor,40.7936872,-73.9486109
Margaret Douglas,School Garden,GrowNYC,"123 Morningside Dr, New York, NY 10027, USA",Outdoor,40.8106604,-73.9573358
Fred R Moore,School Garden,GrowNYC,"2121 5th Ave, New York, NY 10037, USA",Outdoor,40.8098605,-73.9392692
Countee Cullen,School Garden,GrowNYC,"244 W 144th St, New York, NY 10030, USA",Outdoor,40.8212338,-73.9406204
Urban Assembly Academy for Future Leaders,School Garden,GrowNYC,"509 W 129th St, New York, NY 10027, USA",Outdoor,40.8156813,-73.95577449999999
Wright Brothers,School Garden,GrowNYC,"475 W 155th St, New York, NY 10032, USA",Outdoor,40.8319203,-73.94231959999999
Shorac Kappock,School Garden,GrowNYC,"512 W 212th St, New York, NY 10034, USA",Outdoor,40.8678429,-73.9176573
Hudson Cliffs,School Garden,GrowNYC,"349 Cabrini Blvd, New York, NY 10040, USA",Outdoor,40.8560964,-73.93703839999999
The Spectrum School,School Garden,GrowNYC,"55 Battery Pl, New York, NY 10280, USA",Outdoor,40.705888,-74.01785699999999
School Garden 138,School Garden,GrowNYC,"144 E 128th St #176, New York, NY 10035, USA",Outdoor,40.8056543,-73.93546020000001
Robert F. Kennedy,School Garden,GrowNYC,"110 E 88th St, New York, NY 10128, USA",Outdoor,40.7808828,-73.95565959999999
Neighborhood Charter School of Harlem,School Garden,GrowNYC,"132 W 124th St, New York, NY 10027, USA",Outdoor,40.8074756,-73.9474169
Harlem Link Charter School,School Garden,GrowNYC,"20 W 112th St, New York, NY 10026, USA",Outdoor,40.7984949,-73.9498493
Harlem Village Academy Leadership Charter School,School Garden,GrowNYC,"2351 1st Ave, New York, NY 10035, USA",Outdoor,40.7992798,-73.93391609999999
The Equity Project Charter School (TEP),School Garden,GrowNYC,"549 Audubon Ave, New York, NY 10040, USA",Outdoor,40.8564966,-73.92606219999999
"The Earth School
",School Garden,GrowNYC,"600 E 6th St, New York, NY 10009, USA",Outdoor,40.7238456,-73.9817633
Grace Church School-High School,School Garden,GrowNYC,"46 Cooper Sq, New York, NY 10003, USA",Outdoor,40.7287054,-73.99139629999999
Ralph Bunche,School Garden,GrowNYC,"425 W 123rd St, New York, NY 10027, USA",Outdoor,40.8107532,-73.9562607
"New Explorations into Science, Technology and Math High School",School Garden,GrowNYC,"111 Columbia St, New York, NY 10002, USA",Outdoor,40.7197829,-73.9792454
@ PS882,School Garden,GrowNYC,"58-74 57th St, Maspeth, NY 11378, USA",Outdoor,40.7183488,-73.9122407
Hunter College Elementary School,School Garden,GrowNYC,"71 E 94th St, New York, NY 10128, USA",Outdoor,40.7859415,-73.9540755
Promise Academy 1 Upper,School Garden,GrowNYC,"245 W 129th St, New York, NY 10027, USA",Outdoor,40.8123797,-73.94801389999999
School of Cooperative Technical Education,School Garden,GrowNYC,"321 E 96th St, New York, NY 10128, USA",Outdoor,40.7838943,-73.9451009
DREAM Charter School,School Garden,GrowNYC,"1991 2nd Ave, New York, NY 10029, USA",Outdoor,40.7891971,-73.9442968
ABC Echo Park Early Childhood Center,School Garden,GrowNYC,"1841 Park Ave, New York, NY 10035, USA",Outdoor,40.8057448,-73.938138
Bellevue Day Care Center,School Garden,GrowNYC,"1st Ave, New York, NY, USA",Outdoor,40.76274,-73.95968429999999
Child Center of New York- Escalera Head Start,School Garden,GrowNYC,"169 W 87th St, New York, NY 10024, USA",Outdoor,40.78814209999999,-73.9735561
Hudson Guild Children's Center,School Garden,GrowNYC,"459 W 26th St, New York, NY 10001, USA",Outdoor,40.7496281,-74.0022625
Nicholas Cardell Day Care Center,School Garden,GrowNYC,"84 Vermilyea Ave, New York, NY 10034, USA",Outdoor,40.8660113,-73.9231712
Open Door Child Care Center,School Garden,GrowNYC,"820 Columbus Ave, New York, NY 10025, USA",Outdoor,40.7960721,-73.9659131
"George Washington YABC
",School Garden,GrowNYC,"549 Audubon Ave, New York, NY 10040, USA",Outdoor,40.8564966,-73.92606219999999
M. S. 297 (75 Morton),School Garden,GrowNYC,"75 Morton St, New York, NY 10014, USA",Outdoor,40.731204,-74.0074039
The Mickey Mantle School: 811M@149,School Garden,GrowNYC,"34 W 118th St, New York, NY 10026, USA",Outdoor,40.803013,-73.9482546
Annex of Manhattan Occupational Training Center,School Garden,GrowNYC,"400 1st Ave, New York, NY 10010, USA",Outdoor,40.7370465,-73.9780672
Nasry Michelen Day Care Center Inc,School Garden,GrowNYC,"415 W 150th St, New York, NY 10031, USA",Outdoor,40.8277799,-73.9432839
Museum Magnet School - Historic Record MOVED,School Garden,GrowNYC,"210 W 61st St, New York, NY 10023, USA",Outdoor,40.7719115,-73.9876838
Spectrum School @361,School Garden,GrowNYC,"610 E 12th St, New York, NY 10009, USA",Outdoor,40.7277257,-73.9783818
Manhattan Alternate Learning Center @ Highbridge,School Garden,GrowNYC,"80 Audubon Ave, New York, NY 10032, USA",Outdoor,40.8415323,-73.93811459999999
P004Q @213,School Garden,GrowNYC,"231-02 67th Ave, Queens, NY 11364, USA",Outdoor,40.74761300000001,-73.7448897
John Adams- YABC,School Garden,GrowNYC,"101-21 Rockaway Blvd, Jamaica, NY 11417, USA",Outdoor,40.6800445,-73.83818459999999
Bard High School Early College Queens,School Garden,GrowNYC,"30-20 Thomson Ave, Long Island City, NY 11101, USA",Outdoor,40.7449019,-73.9368178
Flushing International High School,School Garden,GrowNYC,"144-80 Barclay Ave, Flushing, NY 11355, USA",Outdoor,40.7603435,-73.81790869999999
Grover Cleveland High School,School Garden,GrowNYC,"21-27 Himrod St, Flushing, NY 11385, USA",Outdoor,40.7116318,-73.9091661
Hillcrest High School,School Garden,GrowNYC,"160-05 Highland Ave, Jamaica, NY 11432, USA",Outdoor,40.7095227,-73.80247159999999
John F. Kennedy ,School Garden,GrowNYC,"57-12 94th St, Queens, NY 11373, USA",Outdoor,40.7356921,-73.8677198
William Carr,School Garden,GrowNYC,"154-60 17th Ave, Flushing, NY 11357, USA",Outdoor,40.78322,-73.806977
America's School of Heroes,School Garden,GrowNYC,"109-15 98th St, Jamaica, NY 11417, USA",Outdoor,40.6783462,-73.8394184
Robert A. Van Wyck,School Garden,GrowNYC,"85-05 144th St, Queens, NY 11435, USA",Outdoor,40.7101992,-73.8123146
Nathaniel Hawthorne,School Garden,GrowNYC,"61-15 Oceania St, Oakland Gardens, NY 11364, USA",Outdoor,40.7450569,-73.7667697
Martin Van Buren High School,School Garden,GrowNYC,"230-17 Hillside Avenue, Queens Village, NY 11427, USA",Outdoor,40.7336309,-73.7391435
Arthur Ashe School,School Garden,GrowNYC,"101-33 124th St, Queens, NY 11419, USA",Outdoor,40.69066979999999,-73.82083879999999
Henry Gradstein,School Garden,GrowNYC,"33-09 35th Ave, Astoria, NY 11106, USA",Outdoor,40.75738610000001,-73.9261081
John Bowne,School Garden,GrowNYC,"142-30 Barclay Ave, Flushing, NY 11355, USA",Outdoor,40.7581943,-73.82379829999999
Alexander Graham Bell,School Garden,GrowNYC,"75-25 Bell Blvd, Flushing, NY 11364, USA",Outdoor,40.73801,-73.75638099999999
Emanuel Kaplan,School Garden,GrowNYC,"67-25 51st Rd, Queens, NY 11377, USA",Outdoor,40.73448519999999,-73.89730999999999
The Rosa Parks School,School Garden,GrowNYC,"84-40 101st St, Jamaica, NY 11418, USA",Outdoor,40.697177,-73.847866
State Street,School Garden,GrowNYC,"171-11 35th Ave, Queens, NY 11358, USA",Outdoor,40.7652093,-73.7942541
Saint Albans School,School Garden,GrowNYC,"187-1 Foch Blvd, St. Albans, NY 11412, USA",Outdoor,40.690733,-73.764017
Forest Park,School Garden,GrowNYC,"85-52 85th St, Jamaica, NY 11421, USA",Outdoor,40.694215,-73.860039
Goldie Maple Academy,School Garden,GrowNYC,"3-65 Beach 56th St, Far Rockaway, NY 11692, USA",Outdoor,40.59398700000001,-73.786652
Cambria Heights,School Garden,GrowNYC,"120-45 235th St, Cambria Heights, NY 11411, USA",Outdoor,40.6848405,-73.7297194
East-West School of International Studies,School Garden,GrowNYC,"46-21 Colden St, Flushing, NY 11355, USA",Outdoor,40.749226,-73.82123109999999
Albert Shanker School for Visual and Performing Arts,School Garden,GrowNYC,"31-51 21st St, Queens, NY 11106, USA",Outdoor,40.76603799999999,-73.929966
Robert H. Goddard High School of Communication Arts and Technology,School Garden,GrowNYC,"138-30 Lafayette St, Ozone Park, NY 11417, USA",Outdoor,40.671035,-73.8456739
The Walter Crowley Intermediate School,School Garden,GrowNYC,"50-40 Jacobus St, Queens, NY 11373, USA",Outdoor,40.7373295,-73.8877061
William Cullen Bryant High School,School Garden,GrowNYC,"48-10 31st Ave, Astoria, NY 11103, USA",Outdoor,40.7576896,-73.91037779999999
Ridgewood,School Garden,GrowNYC,"66-56 Forest Ave, Ridgewood, NY 11385, USA",Outdoor,40.705751,-73.9029908
Russell Sage,School Garden,GrowNYC,"68-17 Austin St, Forest Hills, NY 11375, USA",Outdoor,40.7231051,-73.8517865
Maspeth High School,School Garden,GrowNYC,"54-40 74th St, Queens, NY 11378, USA",Outdoor,40.7290832,-73.887571
Newtown High School,School Garden,GrowNYC,"48-01 90th St, Queens, NY 11373, USA",Outdoor,40.7408346,-73.8739962
School in the Gardens,School Garden,GrowNYC,"2 Russell Pl, Queens, NY 11375, USA",Outdoor,40.71563769999999,-73.8435145
Dutch Kills,School Garden,GrowNYC,"25-05 37th Ave, Long Island City, NY 11101, USA",Outdoor,40.7572054,-73.9340143
Christa Mcauliffe,School Garden,GrowNYC,"93-11 34th Ave, Queens, NY 11372, USA",Outdoor,40.7552247,-73.87420399999999
Bay Terrace,School Garden,GrowNYC,"18-25 212th St, Flushing, NY 11360, USA",Outdoor,40.7823459,-73.77844
Brookfield,School Garden,GrowNYC,"148-15 230th St, Springfield Gardens, NY 11413, USA",Outdoor,40.6557551,-73.7531049
William Haberle,School Garden,GrowNYC,"253-50 149th Ave, Rosedale, NY 11422, USA",Outdoor,40.652634,-73.7348222
Maurice A. Fitzgerald,School Garden,GrowNYC,"39-20 48th Ave, Sunnyside, NY 11104, USA",Outdoor,40.7396605,-73.9262918
Clearview Gardens,School Garden,GrowNYC,"16-10 Utopia Pkwy, Whitestone, NY 11357, USA",Outdoor,40.7837142,-73.7950273
Early Childhood Magnet School of the Arts,School Garden,GrowNYC,"32-63 93rd St, East Elmhurst, NY 11369, USA",Outdoor,40.7570142,-73.87484719999999
School Garden 251,School Garden,GrowNYC,"144-51 Arthur St, Springfield Gardens, NY 11413, USA",Outdoor,40.6653381,-73.7591855
School Garden 280,School Garden,GrowNYC,"34-20 94th St, Jackson Heights, NY 11372, USA",Outdoor,40.7537964,-73.8739284
The Academy for Excellence through the Arts,School Garden,GrowNYC,"108-55 69th Ave, Forest Hills, NY 11375, USA",Outdoor,40.72575519999999,-73.84404239999999
Robert F. Wagner,School Garden,GrowNYC,"48-09 Center Blvd, Queens, NY 11109, USA",Outdoor,40.7444645,-73.95766569999999
Elmhurst,School Garden,GrowNYC,"85-28 Britton Ave, Queens, NY 11373, USA",Outdoor,40.7459533,-73.8796485
Paul Klapper,School Garden,GrowNYC,"144-39 Gravett Rd, Queens, NY 11367, USA",Outdoor,40.7360828,-73.8232512
Steinway,School Garden,GrowNYC,"22-45 41st St, Astoria, NY 11105, USA",Outdoor,40.7711822,-73.906108
Robert F. Kennedy Community High School,School Garden,GrowNYC,"75-40 Parsons Blvd, Flushing, NY 11366, USA",Outdoor,40.7253501,-73.8113254
Metropolitan Expeditionary Learning School,School Garden,GrowNYC,"91-30 Metropolitan Ave, Forest Hills, NY 11375, USA",Outdoor,40.7088482,-73.8558219
Renaissance Charter School,School Garden,GrowNYC,"35-59 81st St, Queens, NY 11372, USA",Outdoor,40.7500221,-73.8851948
The Active Learning Elementary School,School Garden,GrowNYC,"137-20 Franklin Ave, Flushing, NY 11355, USA",Outdoor,40.7545655,-73.8261965
Queens Children's Psychiatric Center,School Garden,GrowNYC,"74-3 Commonwealth Blvd, Jamaica, NY 11426, USA",Outdoor,40.7458334,-73.7264836
"Queens High School of Teaching, Liberal Arts and the Sciences",School Garden,GrowNYC,"74-20 Commonwealth Blvd, Queens, NY 11426, USA",Outdoor,40.7444247,-73.72893789999999
The North Hills School,School Garden,GrowNYC,"57-40 Marathon Pkwy, Flushing, NY 11362, USA",Outdoor,40.7586405,-73.7313503
Lindenwood,School Garden,GrowNYC,"153-23 83rd St, Howard Beach, NY 11414, USA",Outdoor,40.6657686,-73.8508003
Edward Mandel,School Garden,GrowNYC,"62-10 108th St, Forest Hills, NY 11375, USA",Outdoor,40.7365,-73.8518454
Joseph Pulitzer,School Garden,GrowNYC,"33-34 80th St, Flushing, NY 11372, USA",Outdoor,40.75405019999999,-73.8871758
Jackson Heights,School Garden,GrowNYC,"77-02 37th Ave, Queens, NY 11372, USA",Outdoor,40.7486886,-73.88867429999999
Eastwood,School Garden,GrowNYC,"179-01 90th Ave, Jamaica, NY 11432, USA",Outdoor,40.7112763,-73.78327
Clement C. Moore,School Garden,GrowNYC,"55-01 94th St, Flushing, NY 11373, USA",Outdoor,40.7373286,-73.86789999999999
@ J.H. 168 (Parsons Ed. Complex)- D75 MAIN SITE,School Garden,GrowNYC,"158-40 76th Rd, Flushing, NY 11366, USA",Outdoor,40.724191,-73.80937
Learners and Leaders,School Garden,GrowNYC,"378 Seneca Ave, Ridgewood, NY 11385, USA",Outdoor,40.706955,-73.91495929999999
Pioneer Academy,School Garden,GrowNYC,"40-20 100th St, Corona, NY 11368, USA",Outdoor,40.749258,-73.8659349
School Garden 266,School Garden,GrowNYC,"74-10 Commonwealth Blvd, Jamaica, NY 11426, USA",Outdoor,40.7455965,-73.7282367
School Garden 154,School Garden,GrowNYC,"75-02 162nd St, Fresh Meadows, NY 11366, USA",Outdoor,40.7264956,-73.80753539999999
Talfourd Lawn Elementary School,School Garden,GrowNYC,"143-26 101st Ave, Jamaica, NY 11435, USA",Outdoor,40.6952004,-73.80719119999999
Lindenwood,School Garden,GrowNYC,"153-23 83rd St, Howard Beach, NY 11414, USA",Outdoor,40.6657686,-73.8508003
Thomas A Dooley,School Garden,GrowNYC,"167-02 45th Ave, Flushing, NY 11358, USA",Outdoor,40.7555258,-73.79924419999999
Horace Mann,School Garden,GrowNYC,"86-50 109th St, Richmond Hill, NY 11418, USA",Outdoor,40.6967154,-73.8392673
School Garden 070,School Garden,GrowNYC,"30-45 42nd St, Long Island City, NY 11103, USA",Outdoor,40.761734,-73.913973
Louis Armstrong,School Garden,GrowNYC,"32-02 Junction Blvd, Flushing, NY 11369, USA",Outdoor,40.757566,-73.874573
Oliver W. Holmes,School Garden,GrowNYC,"36-41 28th St, Long Island City, NY 11106, USA",Outdoor,40.75647,-73.9326361
Horace Greeley,School Garden,GrowNYC,"45-11 31st Ave, Long Island City, NY 11103, USA",Outdoor,40.7595184,-73.9124987
J. Keld / Briarwood School,School Garden,GrowNYC,"85-15 143rd St, Briarwood, NY 11435, USA",Outdoor,40.7102309,-73.81305689999999
Robert H. Goddard,School Garden,GrowNYC,"138-30 Lafayette St, Ozone Park, NY 11417, USA",Outdoor,40.671035,-73.8456739
The Horace Harding School,School Garden,GrowNYC,"61-2 98th St, Rego Park, NY 11374, USA",Outdoor,40.7341384,-73.8608991
Brian Piccolo,School Garden,GrowNYC,"10-45 Nameoke St, Far Rockaway, NY 11691, USA",Outdoor,40.6039467,-73.7499002
Fairview,School Garden,GrowNYC,"107-01 Otis Ave, Flushing, NY 11368, USA",Outdoor,40.74091749999999,-73.8543016
Marino Jeantet,School Garden,GrowNYC,"98-2 Roosevelt Ave, Corona, NY 11368, USA",Outdoor,40.748953,-73.8668821
Leonardo Da Vinci,School Garden,GrowNYC,"98-50 50th Ave, Corona, NY 11368, USA",Outdoor,40.7419036,-73.862771
Cambridge,School Garden,GrowNYC,"59-09 St Felix Ave, Flushing, NY 11385, USA",Outdoor,40.69683920000001,-73.89730759999999
Bayview,School Garden,GrowNYC,"55-24 Van Horn St, Elmhurst, NY 11373, USA",Outdoor,40.7332374,-73.8780027
School Garden 110,School Garden,GrowNYC,"48-25 37th St, Queens, NY 11101, USA",Outdoor,40.7395375,-73.92868
Louis Armstrong,School Garden,GrowNYC,"34-74 113th St, Flushing, NY 11368, USA",Outdoor,40.7554197,-73.8557034
Maspeth Elem,School Garden,GrowNYC,"60-02 60th Ln, Flushing, NY 11378, USA",Outdoor,40.7161348,-73.9042458
Elm Tree Elementary School,School Garden,GrowNYC,"86-37 53rd Ave, Queens, NY 11373, USA",Outdoor,40.7358304,-73.878578
International High School for Health Sciences,School Garden,GrowNYC,"48-01 90th St, Queens, NY 11373, USA",Outdoor,40.7408346,-73.8739962
Ramon Suarez School,School Garden,GrowNYC,"17-15 Weirfield St, Queens, NY 11385, USA",Outdoor,40.6992116,-73.90387849999999
A.C.E. Academy for Scholars at the Geraldine Ferraro Campus,School Garden,GrowNYC,"55-20 Metropolitan Ave, Flushing, NY 11385, USA",Outdoor,40.712656,-73.90818399999999
Corona Arts and Sciences Academy,School Garden,GrowNYC,"45-10 94th St, Queens, NY 11373, USA",Outdoor,40.7434324,-73.8714707
Queens Vocational and Technical High School,School Garden,GrowNYC,"37-2 47th Ave, Long Island City, NY 11101, USA",Outdoor,40.7419393,-73.9279577
Aviation Career & Technical Education High School,School Garden,GrowNYC,"45-30 36th St, Long Island City, NY 11101, USA",Outdoor,40.743581,-73.9292176
Thomas Jefferson,School Garden,GrowNYC,"153-33 Sanford Ave, Queens, NY 11355, USA",Outdoor,40.7607247,-73.8115416
School Garden 130,School Garden,GrowNYC,"200-01 42nd Ave, Flushing, NY 11361, USA",Outdoor,40.7600589,-73.7839134
Alfred J. Kennedy,School Garden,GrowNYC,"152-20 11th Ave, Whitestone, NY 11357, USA",Outdoor,40.7922813,-73.8095587
World Journalism Preparatory: A College Board School,School Garden,GrowNYC,"34-65 192nd St, Flushing, NY 11358, USA",Outdoor,40.7650434,-73.7896124
Winchester,School Garden,GrowNYC,"86-35 235th Ct, Queens Village, NY 11427, USA",Outdoor,40.7320695,-73.732064
Irwin Altman Middle School 172,School Garden,GrowNYC,"81-14 257th St, Glen Oaks, NY 11004, USA",Outdoor,40.7417047,-73.7133066
Castlewood,School Garden,GrowNYC,"252-12 72nd Ave, Jamaica, NY 11426, USA",Outdoor,40.7496437,-73.72143969999999
The Carl Ullman School,School Garden,GrowNYC,"231-02 67th Ave, Queens, NY 11364, USA",Outdoor,40.74761300000001,-73.7448897
Joseph P. Addabbo,School Garden,GrowNYC,"82-1 101st Ave, Ozone Park, NY 11416, USA",Outdoor,40.6816051,-73.8569972
Osmond A Church,School Garden,GrowNYC,"129-15 150th Ave, Queens, NY 11420, USA",Outdoor,40.6652798,-73.8113913
Elizabeth Blackwell,School Garden,GrowNYC,"93-11 101st Ave, Queens, NY 11416, USA",Outdoor,40.6845598,-73.8473279
Virgil I. Grissom,School Garden,GrowNYC,"121-10 Rockaway Blvd, South Ozone Park, NY 11420, USA",Outdoor,40.6750888,-73.816818
School Garden 253,School Garden,GrowNYC,"13-07 Central Ave, Far Rockaway, NY 11691, USA",Outdoor,40.6073901,-73.748843
Scholars' Academy,School Garden,GrowNYC,"320 Beach 104th St, Rockaway Park, NY 11694, USA",Outdoor,40.5842722,-73.8250892
Richmond Hill High School,School Garden,GrowNYC,"89-30 114th St, Richmond Hill, NY 11418, USA",Outdoor,40.6949961,-73.8339115
Catherine & Count Basie Middle School 72,School Garden,GrowNYC,"133-25 Guy R Brewer Blvd, Jamaica, NY 11434, USA",Outdoor,40.6749335,-73.7757841
School Garden 086,School Garden,GrowNYC,"87-41 Parsons Blvd, Jamaica, NY 11432, USA",Outdoor,40.7094618,-73.8035723
Stephen A. Halsey,School Garden,GrowNYC,"63-55 102nd St, Rego Park, NY 11374, USA",Outdoor,40.7323207,-73.85294999999999
Walter Francis Bishop,School Garden,GrowNYC,"109-59 Inwood St, Queens, NY 11435, USA",Outdoor,40.688145,-73.80000330000001
William Sidney Mount,School Garden,GrowNYC,"65-10 Dieterle Crescent, Flushing, NY 11374, USA",Outdoor,40.7205669,-73.8614406
The Lynn Gross Discovery School,School Garden,GrowNYC,"64-35 102nd St, Queens, NY 11374, USA",Outdoor,40.7308519,-73.852491
Grand Central Parkway,School Garden,GrowNYC,"71-25 113th St, Queens, NY 11375, USA",Outdoor,40.722976,-73.8377256
School Garden 354,School Garden,GrowNYC,"126-10 Bedell St, Jamaica, NY 11434, USA",Outdoor,40.6797883,-73.7744566
Forest Hills High School,School Garden,GrowNYC,"67-01 110th St, Queens, NY 11375, USA",Outdoor,40.7298471,-73.8446293
Thomas A. Edison Career and Technical Education High School,School Garden,GrowNYC,"165-65 84th Ave, Queens, NY 11432, USA",Outdoor,40.7162107,-73.7988039
School Garden 052,School Garden,GrowNYC,"178-37 146th Terrace, Jamaica, NY 11434, USA",Outdoor,40.6613327,-73.7668134
The Bellaire School,School Garden,GrowNYC,"207-11 89th Ave, Jamaica, NY 11427, USA",Outdoor,40.720849,-73.757595
School Garden 268,School Garden,GrowNYC,"92-07 175th St, Jamaica, NY 11433, USA",Outdoor,40.7076619,-73.7852463
The Gordon Parks School,School Garden,GrowNYC,"233-15 Merrick Blvd, Jamaica, NY 11422, USA",Outdoor,40.6749904,-73.7363585
New choice ES at Q892,School Garden,GrowNYC,"199-10 112th Ave, St. Albans, NY 11412, USA",Outdoor,40.7024141,-73.7562896
Henry David Thoreau,School Garden,GrowNYC,"28-37 29th St, Long Island City, NY 11102, USA",Outdoor,40.7682186,-73.9228164
Harry T. Stewart Sr.,School Garden,GrowNYC,"99-01 34th Ave, Flushing, NY 11368, USA",Outdoor,40.7561516,-73.8687551
Mamie Fay,School Garden,GrowNYC,"21-21 Ditmars Blvd, Queens, NY 11105, USA",Outdoor,40.7802869,-73.9160468
The Aerospace and Science Academy,School Garden,GrowNYC,"98-01 25th Ave, Flushing, NY 11369, USA",Outdoor,40.7649462,-73.8712888
The Steinway,School Garden,GrowNYC,"37-11 21st Ave, Queens, NY 11105, USA",Outdoor,40.7756029,-73.9045733
Mary D. Carter,School Garden,GrowNYC,"50-05 31st Ave, Woodside, NY 11377, USA",Outdoor,40.75761019999999,-73.9081959
Energy Tech High School,School Garden,GrowNYC,"36-41 28th St, Long Island City, NY 11106, USA",Outdoor,40.75647,-73.9326361
Hunters Point Community Middle School,School Garden,GrowNYC,"1-50 51st Ave, Long Island City, NY 11101, USA",Outdoor,40.7435115,-73.9590975
The 30th Avenue School (G&T Citywide),School Garden,GrowNYC,"28-37 29th St, Long Island City, NY 11102, USA",Outdoor,40.7682186,-73.9228164
East Elmhurst Community School,School Garden,GrowNYC,"26-25 97th St, East Elmhurst, NY 11369, USA",Outdoor,40.7616088,-73.8719071
Long Island City High School,School Garden,GrowNYC,"14-30 Broadway, Queens, NY 11106, USA",Outdoor,40.765532,-73.933142
Newcomers High School,School Garden,GrowNYC,"28-01 41st Ave, Long Island City, NY 11101, USA",Outdoor,40.7514381,-73.93685909999999
P004Q @P179Q,School Garden,GrowNYC,"196-25 Peck Ave, Fresh Meadows, NY 11365, USA",Outdoor,40.7416616,-73.7783377
Walter Reed,School Garden,GrowNYC,"58-74 57th St, Maspeth, NY 11378, USA",Outdoor,40.7183488,-73.9122407
PS 224@186,School Garden,GrowNYC,"252-12 72nd Ave, Jamaica, NY 11426, USA",Outdoor,40.7496437,-73.72143969999999
The Riverview School 277Q,School Garden,GrowNYC,"1-50 51st Ave, Long Island City, NY 11101, USA",Outdoor,40.7435115,-73.9590975
Academy of the City Charter School,School Garden,GrowNYC,"31-29 60th St, Woodside, NY 11377, USA",Outdoor,40.7569203,-73.90251429999999
Merrick Academy - Queens Public Charter School,School Garden,GrowNYC,"136-25 218th St, Laurelton, NY 11413, USA",Outdoor,40.6761901,-73.75303989999999
Adventureland Child Care Center,School Garden,GrowNYC,"32-04 31st Ave, Queens, NY 11106, USA",Outdoor,40.7636512,-73.9226085
Child Center of New York- Woodside,School Garden,GrowNYC,"60-02 Roosevelt Ave, Woodside, NY 11377, USA",Outdoor,40.7452907,-73.9042283
Horace Greeley,School Garden,GrowNYC,"45-11 31st Ave, Long Island City, NY 11103, USA",Outdoor,40.7595184,-73.9124987
School Garden 132,School Garden,GrowNYC,"132-15 218th St, Laurelton, NY 11413, USA",Outdoor,40.6819255,-73.7496704
PS 224@205,School Garden,GrowNYC,"75-25 Bell Blvd, Flushing, NY 11364, USA",Outdoor,40.73801,-73.75638099999999
